ID,Is_Lead
O4LMSL7Y,0.842226331
MHNWR672,0.050932056
SSKJZQXB,0.081726024
HVB3DUAS,0.837802733
C9ZMFXFK,0.155372686
ZURJV5I4,0.143086682
D6VQDYAY,0.041000671
MJUWTB82,0.024463815
QXQWBDGN,0.260039782
EPKXWABH,0.053337492
GF3USTKW,0.480987067
9YC8AIS2,0.856131327
9UHXHTVV,0.159805046
RENLSS5C,0.195203947
ENDORSHW,0.098604328
DFWEGK5Z,0.070828705
4LWRBBPM,0.206698869
9WLQMCXQ,0.066018531
VRHCDUUW,0.131532467
SZVKB7WC,0.052256272
6K4ICZMG,0.055832813
CTHTLGS7,0.052108542
J76ZNNTH,0.297591304
69ZNWC8G,0.033205075
LKTW7RBS,0.5534709
XYYLMUGQ,0.81827184
6ZWHYNR3,0.465593879
GDUDX4BS,0.05179321
JTNKA6VC,0.239294377
FTEYKGIM,0.05264605
9Q2ERHVC,0.058616852
C69EMVGT,0.053655342
ESJBJ9XW,0.04759333
29KUXZW9,0.860917686
NGOWEV7S,0.064890206
QE28DEEM,0.09566664
G4B5HDTV,0.218250094
I3GQJV9E,0.051878062
KMFCQUSA,0.066331225
MPICWVJY,0.027278697
GJCBCSNF,0.052778916
PYFHETW9,0.096670527
659KGRRP,0.21215138
V98GVSUQ,0.558874737
6D6ISGQA,0.881943845
DRPJFJSH,0.789931453
4EGXJMEP,0.045932506
PYMGARIS,0.995162141
KRFCBLTO,0.82845392
NK9CRNQR,0.054408793
RMJGIKLB,0.035069964
EM3OMXSL,0.052780528
AFH4N95S,0.264605433
BKQ5VWD6,0.06316033
C27AWPPS,0.123588302
7X3WCWMB,0.053337492
N3T7G4NP,0.837755656
N6CP3SIF,0.050937506
7ZDRWARJ,0.051878062
CNGFANSD,0.042226589
XD63XR42,0.317340533
KDBRHVEP,0.826708514
JUBHGOKP,0.256577984
JFDLF6DT,0.085815813
NAGPTYWI,0.096249221
JEC4E9GK,0.057722573
CMV72K8H,0.053185347
HLKACEML,0.45075856
XPV6HPDF,0.123761224
7LCFHWPU,0.024629914
KCDAQ3XT,0.071158191
JXQCSFLP,0.062769858
9R8ERNKY,0.292349569
RX7BD2JF,0.284324602
GCLKTCGQ,0.876470208
DRN48SGE,0.054548683
4C9XQVDP,0.524255392
VNGAXXMZ,0.117851927
WJUEPPH2,0.050521568
IZYMWUDH,0.823241996
GRRHZJMQ,0.059345548
SMIE46QD,0.127845426
QORPOBWG,0.021724145
S3MTQB3Y,0.05264605
NHXSLSUJ,0.238950981
7KMVI3HK,0.343359913
B7G3TACB,0.456444157
KUPETHLA,0.065993747
4F7KEXEE,0.27644414
8ENQNMG6,0.293426506
ZY48P3O7,0.190340559
JH6M3MAJ,0.843063406
ZGFCPP7E,0.05362301
G9UIFBGS,0.99279203
5RSYZYJZ,0.105569397
4NXWF5G6,0.051899657
5PXPV7FA,0.389736183
RBYJTDZZ,0.328181746
QANBYWBG,0.914239432
RBXM9EIG,0.050878908
ZPRCINKC,0.054560365
PLUX9TCU,0.078342172
CDSKHW2I,0.051653047
7SNFXUNL,0.08800543
T763OLV6,0.052103995
CX4WJB2M,0.025649326
8ORQWKGT,0.051653047
69YLXSR6,0.313673267
JYRECES9,0.827193342
XVWMEQXD,0.831522158
DW9TPHGM,0.997390715
JYTPUAZK,0.050627669
BV7QVQW5,0.37194761
ZNQPX7WY,0.063832452
FHKNSPMW,0.398811673
DVHORSUR,0.033233431
ARNBBGPE,0.20267204
DBS3CXES,0.051553243
VYCFZIZO,0.486426003
KC8HEM3B,0.056463816
8KEDYQNU,0.057493806
ZYVBAWDZ,0.242055975
RSF6RR8C,0.073152678
FOYJA7WG,0.023907409
WRNAMTDU,0.277425622
7YXA6TRL,0.145340128
8SN9XVRY,0.292296049
DHCCMP8F,0.147888098
DC2AGBM2,0.106091577
B69PEDLP,0.055901144
KKDZCCNA,0.053835056
RERXAURF,0.471238027
TUN43EUR,0.163841559
I5BVH6QD,0.02266832
YHMD36WN,0.051890288
CEJHGUXS,0.839131848
Y6DXGTVK,0.389437851
BDMNNY6P,0.056027776
NTFA9FRA,0.134682949
PSUQDYOI,0.199629472
AIKDGS8I,0.052756179
EQ2NAZSD,0.276260392
CQIQQTNA,0.880060287
MAUBRPDW,0.111755342
MZQ64ACC,0.858039511
AT3QRVP8,0.874441922
HYWJEBAY,0.193944327
RBS7ET87,0.174193157
B2SXSIZA,0.8638132
9GBON8AS,0.343037099
5SU6XJHS,0.962554904
EMVOQNJN,0.044359876
NQTONE7K,0.249601129
NKKGMP7F,0.792775695
CYLDMFCK,0.119352497
JNYI2KTV,0.435363361
ZHJKJKOM,0.650002011
PUZK9HRM,0.022684403
AYOSSAPE,0.145567336
2NO5UAVV,0.052640504
FHOYQRZH,0.897412373
BSRQ9GA8,0.89650001
UWXIG5NA,0.49316485
HQHDJTWR,0.332995754
SMW2EUJ5,0.097713835
ND2LRE25,0.793074884
JAY4K4TF,0.059914675
TWFTRCDD,0.053640624
GIRJKJNY,0.470490079
NBZB9BSR,0.824765266
IRJLCBTI,0.081382602
DSZHXWBZ,0.168487591
SPSK2FTZ,0.053511526
7ZPFFHXU,0.265160082
VDKS87BX,0.053057262
5SDWCASC,0.051055343
26QNMBPI,0.06142101
68AW8YEY,0.084669401
YXWIDXRP,0.067526071
5HSQS5XT,0.04094678
XEKGNZAC,0.055143183
JJBAQDQU,0.054185629
PQVBNOPB,0.081026901
K6F6AG4A,0.05179321
4VUAJPXY,0.069049128
P6KZBL9U,0.242291949
GM9TDWJH,0.055190019
7GTZJR29,0.023907409
IOEDICES,0.064222092
EDFGKPGS,0.061338714
K4EYY22M,0.05594001
VMS6FFYP,0.057171763
AVDFOVC7,0.315257067
HPSCQBDM,0.821933634
OQ8O3KMP,0.054387075
GHWYJIOE,0.815518144
NDZQEG7O,0.313498603
CIUMPS58,0.057493806
LCYK6XHJ,0.126082877
8DPTHHWH,0.115048469
2AWG4ZXR,0.040083949
GGS6M3KQ,0.114908514
XOP5W2ZV,0.991592958
IRSUE5KK,0.110695038
QXGMSEIT,0.096538261
8T8PT64S,0.052061923
XTT4QEVB,0.818289362
WUSVHYHN,0.086973563
DZEE2H3C,0.043867077
NVSQK4L9,0.82490154
H2GK3N5P,0.857863236
QMK5TKQB,0.180108014
MGOPPKW6,0.424775619
FJ5JQDNE,0.052021086
OSA49SVZ,0.261147561
JKAN4HQY,0.055305731
Z4TMULLT,0.052103995
XQ5XHVGR,0.054860866
MN9OARBM,0.075950752
CHANXW7J,0.071825985
NXGYAGXE,0.144769041
9SYZ3HM8,0.377881268
CY5DU6UB,0.160353816
SSIJTQZD,0.051240491
8PDB3VWX,0.052760824
IXPN4AJH,0.053042836
D7HKW23T,0.053511526
ELEEGFVQ,0.450856751
JEZFWTWU,0.051151988
HSGSVOOX,0.15215283
ACPMU885,0.417621132
N8BHSRGK,0.061347638
BKH3KVUI,0.356536564
7CR8PMSJ,0.423047073
SJJ9DBNW,0.098394145
HFJIGCCZ,0.065569005
4JWDZWZJ,0.295085459
CYDQV4AP,0.553236276
9OBTNMKU,0.022571857
HQDGQUSW,0.0448759
ETIHKJTA,0.053863096
NXAPCNZN,0.214702844
NHX4UFGU,0.084660126
RRNC85WF,0.055034401
8CKUS9RM,0.995202848
J3BFCYPG,0.066154442
HI5FNSTD,0.022435613
KNE6CAYS,0.153509529
8AT68FFD,0.051033066
3NBKK9HO,0.06633315
KLXW3MBS,0.105017406
66RBW97E,0.112692428
DWLFKOGS,0.846837965
RFQA4ERD,0.183621701
DQGD783N,0.459491805
Y6SPKTN4,0.82436321
BVQ47SIS,0.856349714
8RNMTXZK,0.045792328
D6CWWOWF,0.388532932
GUICSWE7,0.812522222
HB3QMRUP,0.264079167
BKWCNNSE,0.167717124
N5ZGFSSU,0.095249247
8QHXASRC,0.051904827
7W2BAQGV,0.052315748
78TUEPJI,0.112443433
DPTUBOFF,0.062705897
6EM8G7NN,0.051667048
K9SUTEXB,0.052909116
8TNBQ9UK,0.340947117
ZDDPWLVC,0.162711204
NGHVONAV,0.050878908
JGD3ZUFK,0.316297603
UNBRB2UI,0.186091707
2YGEE4CK,0.059182088
ADIG6FPF,0.078768534
NQ9FGRDH,0.053616211
CMPTF9HZ,0.177105552
TFEC4HDQ,0.050937506
VALHDQRX,0.860136683
BCYSFNTI,0.831268522
M9K2P5YJ,0.048574046
QS3PFKFJ,0.803772583
LJQBNS5E,0.048930003
6NSRE6KN,0.843932811
MUFVXCHF,0.051593564
CMZAHNYW,0.05143917
AMTR86RJ,0.834033904
KVNBGB3Z,0.052669668
WXGXXKA8,0.052322131
NJ3PZECG,0.053176763
LAXMPXZR,0.036037938
EOP5MBR8,0.862116132
FT8Q3ZZ4,0.270522023
ZAB6TXRY,0.053591505
PCCWTGBX,0.106287113
J8T2Y7US,0.036738546
VRWBEH95,0.160832866
AZD6FHKM,0.022684403
ZSUHJGBU,0.024250324
P8952Q4Z,0.050878908
W4GER8LC,0.052070375
Y7F4WTTA,0.052108542
U3E47GHY,0.088784439
LTJN66YI,0.551246863
MEFFXTSE,0.499662053
BTBND5XC,0.051553243
IA8PYHUW,0.838053274
DEWK7HE8,0.119352497
THBYWKBK,0.240357863
MHY7YRXU,0.051903951
PSXHAGQU,0.233935384
F4CNYADM,0.20577043
AZQJL3G6,0.051283851
69QYDZDH,0.051878062
M4JUGKZV,0.1991797
YWYQUVEJ,0.051240491
UCRV9RES,0.023487338
F7LVW5PB,0.857568216
OYEQAJ9P,0.085212931
7HVNBVOT,0.382675636
JMKGWT7S,0.051113158
M2REZYR3,0.285012967
MJ3HJ3AW,0.838867471
E22PCPAD,0.084154561
CTK9BPYN,0.179163276
MKNYIYKV,0.053707152
FIPEHRZC,0.051904827
PUK3IYBF,0.2959828
HNE3KLHO,0.794732796
NMVUEDAF,0.072153178
A9DDGMNP,0.0355627
DWCPHSJM,0.372282648
K53YDAX8,0.31825632
9SUCVYBK,0.43383613
3C6CGQNI,0.080237282
LQG7MXFK,0.023027689
JYYAJUJ7,0.858736123
HAU9K8M5,0.108701433
FPEKE56S,0.123076162
3P8JDYQJ,0.180925327
XQFCANPP,0.050521568
ARG55D6V,0.203011104
Z72QPP5F,0.174245879
ZTDPAHLQ,0.10651281
MFMY8YMY,0.061565498
KJRRSVJT,0.493691443
TFCK5B6L,0.488881225
8S3LHZBT,0.116828078
BMKJVJZK,0.86997932
NKKSA6UM,0.053978163
MYBW6FO9,0.167272679
EPBQYOTF,0.114638156
BUYCMTFR,0.130808532
X6OY4ISO,0.205511198
C4WJDQWS,0.171647575
GQVFYR9Y,0.037949976
KKDRBKW5,0.638808509
3MLM5ZPR,0.023027689
NHV3KR2W,0.054598334
LNHXONJ6,0.051903951
YFCYZBSE,0.35811884
DFIAUGQM,0.091462599
M47KJP2U,0.080629687
ETJ259DF,0.428399748
NVEQ9NTG,0.489876371
MDXOJVFW,0.367594294
BJZUWVVF,0.022773465
V2NABFSA,0.971307894
MDSS6CQM,0.224944174
5GPP8H5E,0.062417574
JCKK7YRJ,0.023287636
NV4NORZD,0.87111524
JQN7FCYC,0.051903951
EMDUGORQ,0.255473943
KAWE4Q8U,0.049494735
AAX8SAXO,0.052051235
ZC3RWMD7,0.052388248
FAEFJCSR,0.053042836
OFB9ZKPP,0.053977244
VPUSLBEU,0.038794033
DQTFC7KN,0.04805702
WFZY7V4J,0.16138666
V8XB9PN2,0.598132722
AMTN25TD,0.051899657
V6FHQH4G,0.051327974
2NTT6EYJ,0.051060434
JY27OUXV,0.050937506
SKWI9AWJ,0.021631072
4VQMTUTK,0.02551384
ADQNGNQ4,0.02191074
OPEKBWQP,0.051302789
FKI6TODP,0.053852838
XQPE6IXV,0.054972352
B5G3WK6V,0.976425555
PUAKPYHD,0.599595832
JLUPNGI5,0.049123105
HUWV7KL9,0.053337492
RAKSBRHL,0.032612798
PFSVEERV,0.053017452
WSLNKTK2,0.107758032
GWCJ6M6J,0.050521568
FWURC8MM,0.096670527
M3E5XB5X,0.198968762
Q64EYW3N,0.167092962
IPSLL2JS,0.053471413
DXYFKHNN,0.463888013
CNFGSKAE,0.867713621
QLB5H82E,0.051362736
JTAU7ZM4,0.11829706
PLJRYN9Q,0.053592844
IBXZJ3PR,0.104760678
CQVC4EZK,0.314709835
2JDYVYS5,0.051448365
EFVD8QQY,0.285533869
XUC3Y2DS,0.502433019
LJEEMWFE,0.03517713
F3OHAF4U,0.061051491
77DXQDGJ,0.064533115
23CPYWHR,0.184276515
VBMJKAXA,0.070693648
WR6XIQ2Y,0.197187014
SU6WAZKQ,0.027423774
6TG9IY25,0.051890288
NLBYYUGN,0.148669587
CTVJJE8E,0.054339652
QQXB6TEE,0.197621226
XFUXQRJR,0.114968439
V59PRKAG,0.052446201
CBBS3BP8,0.13110205
3Q7IVVT3,0.435821982
KMUVASHJ,0.042230023
RIVYU263,0.79670326
HZEWXDNV,0.894132417
THFBUBAL,0.052640504
FPSRNF2Q,0.076247824
PW2I9RRW,0.441098023
GREBMRBK,0.630410613
KUD6NG6H,0.177777391
DSEDAU5M,0.420993087
N4XOSYVH,0.075291798
VKG63PRN,0.284714314
OY7VK7XM,0.052070375
NQLLMYGC,0.04885379
8AAQECNB,0.197670731
ZALNPVUU,0.068812737
9NHWHWU8,0.052641455
KBS56KDW,0.198989482
BJW6O8EY,0.053185347
PWFIXFHL,0.025833637
DMPJ6AAU,0.386051265
B8QYUMVP,0.052459681
FGCXNSHA,0.334179993
3KXGRLXO,0.05058876
BU5NSLNZ,0.801749845
5YSNEB5B,0.305665894
KNW7Y8LN,0.204201914
DIRZHJPU,0.199643662
DNQY2JFJ,0.076920489
QP5VHMGY,0.043668169
B729ZCKU,0.25089777
LE6MNKGY,0.059047871
4SX3BJXE,0.291511918
KGY3BDQC,0.053814035
85DZFNXB,0.029713544
4T8X8JSZ,0.160777627
4MYGZMPY,0.105569397
EASTKYLA,0.073685541
4BHHDVUB,0.122011323
VD7HXTVB,0.060697249
YBN5M73K,0.22256577
R7FSDXTF,0.899376428
EMS9NUNR,0.021559649
LU6U9GFT,0.049954014
AUWZ9Y8X,0.889650513
NFMQ4SYS,0.036738546
ALNJODZP,0.066016245
MBBUWDEI,0.051543862
EY9MUA2V,0.065116577
A9NWPDD8,0.023907409
6QKWYD5X,0.051046515
URSHI7WR,0.072107526
SVSAB2NU,0.049451464
CZL3AUKT,0.023252132
VKITDNN4,0.621851693
48RT5DDU,0.342296138
JF7TQOB2,0.846562664
7G2TUZJY,0.026164896
4VVMZQQZ,0.103728896
GFMVACCH,0.21736911
B4RUTDKZ,0.278040565
GRNNWY5G,0.861889429
CHFSO8H3,0.052388248
NHTRGPKO,0.068310329
D8RPVDPH,0.049451464
GRS6VRJJ,0.053852838
7GFB8ENL,0.229111204
L6CL5S74,0.051392477
VXGLZVHA,0.060552233
HSDXSFRR,0.304601637
74AXIANP,0.080788223
9P2NRXDU,0.073137373
FF4USODD,0.319450779
XM5NFC6C,0.299176021
BG4V5SSO,0.82792912
5CFCXXMK,0.348680522
HW9LRTEI,0.559318922
UVG2MJPW,0.065229912
G8ROKGPC,0.159447368
SGHYXN3X,0.466723343
LVET4K78,0.378918804
QYAAASRP,0.075566464
NW7TNRYE,0.337809292
MTTFGEQC,0.170407178
JHYPYTSH,0.025118594
BTDT7MRP,0.199335604
HQX9JDM7,0.051151988
CIVQYLHZ,0.101080248
JPKPFEDA,0.052315748
GEM5PRGV,0.02191074
7IBX6OGM,0.052834963
7MZZ5TRC,0.461728552
6EIJRENE,0.069985379
4TR9BRRI,0.04778015
HPS9JDUK,0.19639686
5W3GKXCN,0.054433386
C7X5HPOZ,0.088686857
FMAPMPXZ,0.871028961
JYMHS8TJ,0.069899624
RN5PBKK6,0.838769203
X6TECQQE,0.110695038
FMNSWYBO,0.051653047
58NQKNN3,0.444579458
SZT5HJGR,0.079683895
A3BFJZ3V,0.049451464
PM28SSYR,0.079611441
TXYNEPQX,0.058424353
DVB3PN8X,0.265109228
GMRMRQBE,0.993477011
Z5XLEGPX,0.219752762
HHWK5AFE,0.367638076
ZNYGBBDV,0.401474469
RGCQSEUL,0.145099523
92V6HQW3,0.023252132
4XT4DU7I,0.026795172
DLL8VGFK,0.053055708
ENQFDTTU,0.052459681
BYL2VUOT,0.167821983
LNXK3XQQ,0.846257074
TL8U5KUB,0.033678895
QIWEEC5X,0.096816479
KHM3NWYW,0.291365431
HVZVUD6Q,0.051202531
R4EVJFPH,0.533561227
PTKHACSQ,0.078470167
V7TTB7I6,0.359199763
MEZUYZSB,0.491944972
FJSRNSEQ,0.201438908
VVPWUUHF,0.046405
N5OMAK6Y,0.272650154
I6RKLHFD,0.116828078
EAVAWJZM,0.071130646
CEDN9JMJ,0.069428407
9A8ZCTOB,0.051437805
NNDWC4YP,0.994493317
YFEH6STM,0.052280347
8FTIXENO,0.055190019
ZZXY4VCG,0.055830992
NWLYPVKD,0.466506056
JPBHEGUK,0.161501886
M5VRYNUL,0.75452283
Z7E8YKNE,0.052386708
22AECHPK,0.243611944
K8JDQCXR,0.167272679
FMADWTXR,0.021559649
CDJA8S57,0.044682801
UCE7AQUX,0.050873834
9BYA7FI4,0.160789777
SRKV592F,0.488415619
ZUYP9SJQ,0.807974235
BLSVCA4G,0.438270952
7P2WKCSQ,0.048018013
3B4MHUUE,0.247140762
6E2VKSVQ,0.052388248
9DHRCDPJ,0.131426815
EVZPTJRX,0.054179992
PXMVQUXC,0.056111021
EPGYIGQM,0.049494735
JWYMTEMV,0.583560896
GQRKTFUT,0.279332932
DASDXELN,0.0522073
BZC9GHOY,0.067980722
NAXUMLJK,0.046905452
ES28ZMZG,0.088915069
MDYAVFK8,0.023340941
WQKHT2LP,0.345712894
SJX8YC7L,0.131857526
BGSXWZYJ,0.022197501
EVCEFOBI,0.084053774
EQMQ7PEM,0.048805478
MBEWFZNL,0.063473511
3BQKUJ9W,0.054905561
42SSYBJR,0.053185347
UWKHQDAV,0.117851927
2N6WPZCJ,0.09694222
BPRNHQRE,0.837993785
JFKMHKJE,0.055143183
BAJGAUHX,0.051267987
K3KXTFJZ,0.053017452
FQGFFVTM,0.086973563
CTFONTES,0.819080057
KHGH9FMB,0.818579064
Z8LQR7EY,0.55630521
9UZFVCMO,0.828230343
EC3B4BF8,0.049954014
XZR3XOPD,0.493727761
JLOK6T7M,0.350707766
YGAEXOKH,0.796058645
XLYVWYCY,0.051151988
MXVH3JAV,0.136060083
ACNLMZOS,0.026076776
AV9UGLF5,0.047744885
VBPPQHN9,0.051033066
FELGDT6G,0.879092345
8VSQ7PCF,0.042144865
KRZNEZAZ,0.829252036
2G8C7GDQ,0.454535365
APSPO6EL,0.387684042
CDOP9SDW,0.350823862
QRLMRNTC,0.877672269
DTXZKKJZ,0.151581874
QTP9SAEP,0.050262495
SRACAQBT,0.022924305
GVMRJHNQ,0.095249247
EZ6AHWIG,0.172916959
KBT6YOY3,0.0522073
KYOUS2VP,0.811615753
7ICCFNRD,0.992626488
FPZULGAC,0.043781228
BG8ILU94,0.053511526
JMUTAEZN,0.380835326
9LSX2FR4,0.853407872
MVKDDLIH,0.087576688
ZSYPTCDJ,0.080167639
DCBKGYA5,0.074256906
ARFHA6CZ,0.022197501
GTYFYM2T,0.052128938
VEY6UPKY,0.054560365
77CN3R6U,0.065720903
KCKGMQMG,0.850784472
MRTHE7YE,0.870205744
4SXWTYHH,0.868191334
3P9WETSH,0.051667048
4QRAYTBC,0.155910821
WVJGTEGD,0.049494735
E3ASPNTX,0.051593564
RCS3AV7U,0.0614693
BUQBVTHR,0.057043759
YTYEKAZC,0.090206547
C4STADFY,0.052459681
JWWBBDTX,0.044460387
GRMYRTXP,0.054531059
PWKV9OBO,0.090554563
WBW2HNEM,0.228292251
S3XGEHZD,0.040548666
WKG8SYON,0.860075884
UDPW7M7W,0.275037714
KE9B9GCM,0.054254891
79MXAPDV,0.483614234
YYKLJYI4,0.052386708
D2YJVJYX,0.046938461
GEUNQVH4,0.193700431
3XENC8LC,0.799248342
CZHXROVV,0.423239727
DYGOTYNL,0.05723688
IKSGJWR7,0.088750702
GOH8TZFO,0.040253321
CJNSXJJR,0.028709109
BZYSWDLQ,0.16498719
HBZX59BQ,0.603672423
VVBOJFDR,0.050507938
KFFCHVF4,0.051640497
KMNU7T3V,0.051450818
KFFJME39,0.072495127
BB4E836T,0.256601897
YUUEADUZ,0.022571857
DIVQBENB,0.052206178
CR2W3WAT,0.051055343
X4VHDEZW,0.845135073
EPFEBPZU,0.059921825
ZOJU2TPA,0.824034569
BDUZG6Z2,0.450650631
KDBIMWOL,0.342831246
P8YTYVBP,0.05179321
XNRY6DJJ,0.435125469
QPRHOAQ3,0.024255121
GBWKVSUM,0.02907682
53QQEOB3,0.179659281
B433XHVW,0.215445744
D4S2ODUZ,0.061699572
3GSYVXHZ,0.161062204
HFHRXEOS,0.088719949
MMDOUISH,0.2719191
52CC6FXO,0.18580013
YYQ8KW8T,0.051903951
4VZUCAXR,0.052322131
P2JIEQES,0.052961662
AUFDYBCT,0.421816701
2YXECGJR,0.222937933
RBAHCYQ7,0.165155565
5D72RQPG,0.162297536
JV5XUBPL,0.065006131
QVBSUVGA,0.054110302
NKH7WQG2,0.052560751
G2BNEGU4,0.139380044
BZK6YTOY,0.038227061
YHGNRAMC,0.053112738
JZZQTFYF,0.094821483
PS3VFVZS,0.051458162
AY2RTSYY,0.372341997
99WMKLBJ,0.055181556
86QAU4UA,0.0638063
JF7FKQN7,0.106854735
EJKBD7QQ,0.148819386
9D23FVP9,0.052322131
IAVPB2SP,0.291845705
BAPQCIRL,0.846780418
DZXZWKZT,0.489352946
XMWSTXB2,0.050885515
5PWAAGTZ,0.054869192
8ZMRI3RZ,0.025161426
CVLIWSS9,0.14371485
QCHQGRMT,0.840780352
NKL3WQ9S,0.478894453
VRP3Z4MX,0.051667048
3GOVSFX9,0.181799835
JNZQJTSH,0.051362736
MKZBGE9B,0.294113587
B75PTX9Z,0.051113158
UAO3XYMS,0.37792315
GTHXVMHL,0.244083909
JGQCSY86,0.022686842
WTTCY2PA,0.052388248
FDYPCG6P,0.058835086
HR95X862,0.511374439
DFHSZUIY,0.065217844
XT7T9EMB,0.860195618
BMULLMTC,0.066892456
C5GCICU7,0.080817594
KUNKUFBV,0.313178129
HVKPD4NP,0.835172469
8JEBI5BQ,0.178608299
ETYZRD4J,0.051033066
6QKLQGEU,0.855898632
JUQCVZOY,0.022773465
KC6MZNTS,0.501740012
UXX3SWWK,0.055709827
2WD7NFBX,0.06697468
OP8XRFLA,0.079611441
GSQJWKGS,0.068573838
KXJZMX9R,0.077998923
NJIZZOC7,0.094105231
MDTX8GGE,0.301971189
R6EWGTSV,0.195899595
P6YPVUPK,0.057159685
VRWMJZ7D,0.052165667
DVAPNRDT,0.853225668
GABJZWFM,0.055720796
E8DODBPD,0.051903951
2PZQXKD3,0.146683853
G94J9VEX,0.196667986
BSA7I3BU,0.05405373
MNZMCMXQ,0.053055708
CAZARYWG,0.086677665
SKZDSNNJ,0.131436403
ZTGWBT5H,0.022787936
GMFUBETY,0.063839581
L5EWEZSS,0.054848719
KN3ED8TG,0.249082162
GQXBX4CY,0.089435556
DDTAQUYD,0.050878908
HCCZKX5H,0.037497133
CQIPEKOR,0.06644474
PYPZBWWK,0.053594134
DEKSBM8G,0.05041362
WUZKATGR,0.789146172
K2D6ZF8U,0.3157146
JBNTZ5CJ,0.02191074
NUJOHC6S,0.848062979
JVM2XEHS,0.424022548
RVZWPYHN,0.052459681
ISETEU44,0.218047133
6GDYFYEZ,0.045501173
FSSSQVE7,0.052070375
Q3FQRN3E,0.087120398
2DGEFZ2Y,0.187057778
JZKYHAWL,0.256584949
EHND4ME4,0.245997205
AFQMED9S,0.100792235
4KF4DGDJ,0.241997
IR6GBOWT,0.154116036
JUBKTSDR,0.037173952
VKM4KX3H,0.062943652
ZRZNWGZA,0.822044221
QZBUWFRR,0.021724145
JY6ITEZ8,0.051302789
EPGX8ZCN,0.120444365
OEETHYGG,0.05041362
V57EFEWB,0.070788665
32OVIRAX,0.124050591
BUZEAFOQ,0.058465619
NKFXOFJX,0.053211117
FCENMULJ,0.052021086
HHDQZGMN,0.088915069
GCJKAFUI,0.202184895
83XXHDJC,0.042145393
HLXKGNHG,0.15444431
QAHIXRZA,0.872145674
5KXZA834,0.487951813
VWGVUVZB,0.053042836
AD6IHS6H,0.052103995
FEKSWJW3,0.597378939
IRCNBXCQ,0.144751429
SLC7Z8FF,0.900624696
KRPVUKEN,0.053535927
UYDECDST,0.150918762
PJUMHYRS,0.855085584
FEGRZKZP,0.639572031
2ZEICHIM,0.261309066
H6SCDYOX,0.057795328
6XKXSUUY,0.867966543
BBW8WFUT,0.051899657
ZXRVUYIK,0.07628872
UFN6WUNA,0.022821091
IWPZKNMB,0.184505195
DH6UR7D5,0.902994953
RP2UHT8E,0.035482182
89YUI9EU,0.166306887
X9PVAQWZ,0.341548076
F3GVAKEE,0.063984586
EJN43GDU,0.628442084
TFF49EBX,0.072184307
25V8VVDQ,0.045551074
M6CI6KY3,0.243516596
OFYPU6OT,0.025761739
7DNBKLO3,0.836664038
NH6U2ZJA,0.245522319
XWXXUQO9,0.378507815
ECU84WZE,0.247189812
TGKYCDZB,0.052206178
HXBHB5VU,0.1385835
M5EWEBMX,0.086973563
WNMB7YUR,0.078355808
GU5AYUPK,0.858939129
MBTBIZ4Y,0.024375851
3IGPQTVR,0.028474211
UVWMABMD,0.069271769
JKEZYUGE,0.993375613
VNEPP74U,0.082312295
HG5X8MWQ,0.057461822
CHSFH7UO,0.84455671
8ZZGBMFU,0.021557433
IDYWRFDV,0.060068902
H4XTP42Y,0.047471157
4H5T3YUH,0.345721898
VF3R5YEL,0.312472595
MHE7MVDS,0.055433411
R2KLQK7C,0.044050186
QI5KBIR9,0.062769858
J36L7FCI,0.859908448
HWJHEPZJ,0.830799007
4YGUWJYE,0.210001155
FJDHADAX,0.290657711
RYQA6A9R,0.360072513
OBJDGJYH,0.798283857
7GNWUHTC,0.057120087
EMPPMYXB,0.182612125
6NS49GQK,0.810122039
CDXZDOJE,0.265337682
T79B8TA2,0.275538166
EACJGCFZ,0.052882166
OMKFELG2,0.049556569
8FOGQTTF,0.051738327
PEQWCPQP,0.441417685
2WNXMXTC,0.850267085
UDTZQKGY,0.033522722
H7EQZPH3,0.22257087
NTGJKFBV,0.137983592
MNBFRXFY,0.053017452
CQ7G2VQB,0.072154945
ETSNKDOX,0.064162933
NCXKXBUM,0.051041054
N6U6GMAB,0.519035271
EIPUGUU3,0.100961191
GDTGXUMT,0.021104239
DJ2RQBGD,0.194614383
QRYKNTS8,0.053380223
UVGPQLV8,0.054152551
WUGRG77Z,0.051267987
SJZAATYM,0.022197501
RAVNKD2Q,0.053211117
5AUN5CVE,0.860125851
NH2PZHQZ,0.590054997
FHFSXHLM,0.051653047
IMSGSUCP,0.259764037
BNA9SZDH,0.053157142
GDJJXYCM,0.060124109
DYD3V8RY,0.058715642
6GNHG5EZ,0.339362733
3WRWYETG,0.065745996
MERVHJWU,0.30930597
MRUJUDN3,0.870467
XSDCRJBY,0.050878908
3FXSUAMX,0.839383155
HK2PKVJR,0.072202239
GBXHCUKM,0.760416925
YXMTBK2Q,0.054860866
NAV7CFJU,0.059794743
4B3QFFWL,0.104486299
SFNPCQDZ,0.243007337
C2SWYWQL,0.053755565
LRJRHWKN,0.033492282
YQJJNREF,0.052640504
KRTU9BJZ,0.114908514
36DUUF6Y,0.452279293
HNJJSKVX,0.138263831
83UUQMQ7,0.219115807
PNY9ZTPW,0.175578036
Q27BTS5F,0.052560751
2AHJRQZE,0.841202349
4RS9AANC,0.860246402
HBERS6TW,0.063014892
6ZA7FAAJ,0.092856196
VR6NSNZR,0.200117075
